"species","year","cum_species"
"Hyalophora cecropia",1907,2965
"Andrena nigrihirta",1907,2965
"Fuscocephaloziopsis pleniceps",1907,2965
"Lasioglossum nigroviride",1907,2965
"Gyromitra sphaerospora",1907,2965
"Somateria spectabilis",1907,2965
"Charadrius semipalmatus",1907,2965
"Carex trichocarpa",1907,2965
"Salix sitchensis",1907,2965
"Aeshna interrupta",1907,2965
"Alliaria petiolata",1907,2965
"Salvelinus fontinalis",1907,2965
"Triodopsis albolabris",1907,2965
"Juncus torreyi",1907,2965
"Neohelix dentifera",1907,2965
"Viola viarum",1907,2965
"Russula chloroides",1908,3016
"Micropterus dolomieu",1908,3016
"Dolichopeza obscura",1908,3016
"Allognosta brevicornis",1908,3016
"Rhagio gracilis",1908,3016
"Retiboletus ornatipes",1908,3016
"Russula olivascens",1908,3016
"Pluteus admirabilis",1908,3016
"Actias luna",1908,3016
"Lactarius hibbardae",1908,3016
"Euphydryas phaeton",1908,3016
"Scironis tarsalis",1908,3016
"Crepidostomum farionis",1908,3016
"Oxybasis urbica",1908,3016
"Saigusaia cincta",1908,3016
"Bovista plumbea",1908,3016
"Homoneura conjuncta",1908,3016
"Amblystegium confervoides",1908,3016
"Dolichopus porphyrops",1908,3016
"Nitella subglomerata",1908,3016
"Russula flavida",1908,3016
"Thereva strigipes",1908,3016
"Agromyza diversa",1908,3016
"Tipula johnsoniana",1908,3016
"Dryopteris slossoniae",1908,3016
"Euphorbia nutans",1908,3016
"Harpanthus drummondii",1908,3016
"Aythya collaris",1908,3016
"Russula granulata",1908,3016
"Russula puellaris",1908,3016
"Pipunculus fuscus",1908,3016
"Lepthyphantes alpinus",1908,3016
"Ipomoea hederifolia",1908,3016
"Lactarius hepaticus",1908,3016
"Syringa josikaea",1908,3016
"Nitella megacarpa",1908,3016
"Dryopteris burgessii",1908,3016
"Trichonta vulgaris",1908,3016
"Mnium longirostrum",1908,3016
"Tapinella atrotomentosa",1908,3016
"Pluteus cervinus",1908,3016
"Sphagnum henryense",1908,3016
"Pipunculus cingulatus",1908,3016
"Dryopteris dowellii",1908,3016
"Russula subsordida",1908,3016
"Charadrius melodus",1908,3016
"Fannia pallidiventris",1908,3016
"Anthomyza silvatica",1908,3016
"Schistidium strictum",1908,3016
"Dryopteris benedictii",1908,3016
"Dolichopeza carolus",1908,3016
"Populus jackii",1909,3067
"Stereocaulon dactylophyllum",1909,3067
"Tringa melanoleuca",1909,3067
"Oenothera serrulata",1909,3067
"Ceuthophilus brevipes",1909,3067
"Chrysothrix caesia",1909,3067
"Cladonia mitis",1909,3067
"Sphagnum centrale",1909,3067
"Taphrina wiesneri",1909,3067
"Cladonia stellaris",1909,3067
"Sphagnum medium",1909,3067
"Usnea florida",1909,3067
"Corvus corax",1909,3067
"Heterodermia obscurata",1909,3067
"Cladonia chlorophaea",1909,3067
"Chroicocephalus philadelphia",1909,3067
"Rumex triangulivalvis",1909,3067
"Utricularia gibba",1909,3067
"Chara virgata",1909,3067
"Libellula pulchella",1909,3067
"Gratiola neglecta",1909,3067
"Parmeliella macrophylla",1909,3067
"Evernia prunastri",1909,3067
"Lactarius quietus",1909,3067
"Lepraria membranacea",1909,3067
"Muhlenbergia sobolifera",1909,3067
"Pyxine sorediata",1909,3067
"Lycoperdon marginatum",1909,3067
"Anas acuta",1909,3067
"Agapostemon virescens",1909,3067
"Hylotelephium erythrostictum",1909,3067
"Sphagnum flexuosum",1909,3067
"Dryopteris clintoniana x intermedia",1909,3067
"Sphagnum recurvum",1909,3067
"Cladonia rei",1909,3067
"Fissidens viridulus",1909,3067
"Cribraria purpurea",1909,3067
"Kindbergia praelonga",1909,3067
"Sphagnum wulfianum",1909,3067
"Stereocaulon saxatile",1909,3067
"Helianthus petiolaris",1909,3067
"Diphasiastrum complanatum",1909,3067
"Collema flaccidum",1909,3067
"Cladonia caespiticia",1909,3067
"Islandiana princeps",1909,3067
"Sphenolobus minutus",1909,3067
"Rhizocarpon petraeum",1909,3067
"Sphagnum rubellum",1909,3067
"Mertensia virginica",1909,3067
"Hypnum cupressiforme",1909,3067
"Flavoplaca citrina",1909,3067
"Xanthoporia radiata",1910,3201
"Lanius borealis",1910,3201
"Russula paludosa",1910,3201
"Passerella iliaca",1910,3201
"Phasianus colchicus",1910,3201
"Trametes versicolor",1910,3201
"Oncophorus virens",1910,3201
"Physcia clementei",1910,3201
"Nephroma resupinatum",1910,3201
"Carychium exiguum",1910,3201
"Alle alle",1910,3201
"Russula pusilla",1910,3201
"Lacinipolia meditata",1910,3201
"Cephaloziella elachista",1910,3201
"Anguispira alternata",1910,3201
"Russula anomala",1910,3201
"Helisoma anceps",1910,3201
"Mergus serrator",1910,3201
"Caenurgina crassiuscula",1910,3201
"Amaranthus spinosus",1910,3201
"Setophaga pinus",1910,3201
"Lyogyrus pupoideus",1910,3201
"Vertigo berryi",1910,3201
"Diachrysia aereoides",1910,3201
"Xylobolus frustulatus",1910,3201
"Jungermannia hyalina",1910,3201
"Hieracium lachenalii",1910,3201
"Spizelloides arborea",1910,3201
"Fontinalis hypnoides",1910,3201
"Russula flaviceps",1910,3201
"Polyporus alveolarius",1910,3201
"Sphagnum papillosum",1910,3201
"Ladislavella catascopium",1910,3201
"Physarum album",1910,3201
"Collomia linearis",1910,3201
"Gastrocopta contracta",1910,3201
"Trametes hirsuta",1910,3201
"Planorbella campanulata",1910,3201
"Euptychia cymela",1910,3201
"Geastrum saccatum",1910,3201
"Physcia americana",1910,3201
"Aplexa hypnorum",1910,3201
"Myotis lucifugus",1910,3201
"Punctum pygmaeum",1910,3201
"Baeolophus bicolor",1910,3201
"Eragrostis spectabilis",1910,3201
"Scleroderma tenerum",1910,3201
"Panellus stipticus",1910,3201
"Lactarius gerardii",1910,3201
"Vallonia excentrica",1910,3201
"Flavoplaca flavocitrina",1910,3201
"Multiclavula vernalis",1910,3201
"Polygyra tridentata",1910,3201
"Xanthoporus peckianus",1910,3201
"Ischnoderma resinosum",1910,3201
"Russula mariae",1910,3201
"Cerrena unicolor",1910,3201
"Napaeozapus insignis",1910,3201
"Pilosella praealta",1910,3201
"Gyraulus parvus",1910,3201
"Mycoblastus sanguinarius",1910,3201
"Buteo lagopus",1910,3201
"Dargida diffusa",1910,3201
"Mylia taylorii",1910,3201
"Planorbella trivolvis",1910,3201
"Salix silesiaca",1910,3201
"Scapania gymnostomophila",1910,3201
"Scapania curta",1910,3201
"Oxyloma retusum",1910,3201
"Phaeophyscia hispidula",1910,3201
"Monarda punctata",1910,3201
"Solanum carolinense",1910,3201
"Russula veternosa",1910,3201
"Pyramidula striatella",1910,3201
"Helicodiscus parallelus",1910,3201
"Harkenclenus titus",1910,3201
"Polygyra albolabris",1910,3201
"Leiocolea badensis",1910,3201
"Russula corallina",1910,3201
"Vertigo ovata",1910,3201
"Sphaerium striatinum",1910,3201
"Anagrapha falcifera",1910,3201
"Rosa gallica",1910,3201
"Rosa nitida",1910,3201
"Planorbis exacutus",1910,3201
"Paludella squarrosa",1910,3201
"Pyramidula alternata",1910,3201
"Phyllotopsis nidulans",1910,3201
"Satyrium liparops",1910,3201
"Erigeron canadensis",1910,3201
"Apamea dubitans",1910,3201
"Thelephora terrestris",1910,3201
"Butorides virescens",1910,3201
"Boettcheria latisterna",1910,3201
"Schizophyllum commune",1910,3201
"Trichaptum biforme",1910,3201
"Geastrum triplex",1910,3201
"Dryopteris montgomeryi",1910,3201
"Zonitoides arboreus",1910,3201
"Megascops asio",1910,3201
"Thricops tarsalis",1910,3201
"Ramalina fastigiata",1910,3201
"Splachnum ampullaceum",1910,3201
"Sorex cinereus",1910,3201
"Apamea devastator",1910,3201
"Lycogala epidendrum",1910,3201
"Vulpicida pinastri",1910,3201
"Mediappendix avara",1910,3201
"Bacidia schweinitzii",1910,3201
"Anarta trifolii",1910,3201
"Conringia orientalis",1910,3201
"Oidematops ferrugineus",1910,3201
"Xyris montana",1910,3201
"Phaeophyscia endococcina",1910,3201
"Melanitta perspicillata",1910,3201
"Falco columbarius",1910,3201
"Thalictrum venulosum",1910,3201
"Calcarius lapponicus",1910,3201
"Russula parvula",1910,3201
"Abortiporus biennis",1910,3201
"Russula gracilis",1910,3201
"Dichelyma pallescens",1910,3201
"Planorbula armigera",1910,3201
"Euphorbia glyptosperma",1910,3201
"Urocyon cinereoargenteus",1910,3201
"Zizania aquatica",1910,3201
"Ceraturgus similis",1910,3201
"Lestes rectangularis",1910,3201
"Mesoptychia gillmanii",1910,3201
"Musculium securis",1910,3201
"Ambrosia psilostachya",1910,3201
"Lycomorpha pholus",1910,3201
"Abietinella abietina",1910,3201
"Ramalina pusilla",1910,3201
"Spiranthes arcisepala",1911,3286
"Russula bicolor",1911,3286
"Acanthoneta furcata",1911,3286
"Bagliettoa calciseda",1911,3286
"Toniniopsis subincompta",1911,3286
"Riccia fluitans",1911,3286
"Satyrium calanus",1911,3286
"Rinodina oregana",1911,3286
"Psoroma palmulata",1911,3286
"Parmotrema crinitum",1911,3286
"Dibaeis rosea",1911,3286
"Chaenotheca furfuracea",1911,3286
"Lecidea platycarpa",1911,3286
"Diplocentria rectangulata",1911,3286
"Potamogeton crispus",1911,3286
"Centronyx henslowii",1911,3286
"Melanohalea exasperata",1911,3286
"Lecidea nylanderi",1911,3286
"Ceratomia undulosa",1911,3286
"Usnea ceratina",1911,3286
"Cladonia coniocraea",1911,3286
"Viola malteana",1911,3286
"Ptychostomum weigelii",1911,3286
"Arctia caja",1911,3286
"Petaserpes cryptocephalus",1911,3286
"Limosa haemastica",1911,3286
"Tortula ruralis",1911,3286
"Pseudevernia furfuracea",1911,3286
"Pyrenopsis phaeococca",1911,3286
"Russula betulina",1911,3286
"Eusarca confusaria",1911,3286
"Metzgeria pubescens",1911,3286
"Pertusaria leioplaca",1911,3286
"Usnea plicata",1911,3286
"Usnea merrillii",1911,3286
"Urnula craterium",1911,3286
"Ribes aureum",1911,3286
"Puccinia tomipara",1911,3286
"Molinia caerulea",1911,3286
"Scapania paludicola",1911,3286
"Russula fulvescens",1911,3286
"Dryopteris uliginosa",1911,3286
"Atrichum crispulum",1911,3286
"Cladonia polycarpia",1911,3286
"Grammia virgo",1911,3286
"Uromyces trifolii",1911,3286
"Mycosphaerella populi",1911,3286
"Pycnothelia papillaria",1911,3286
"Ctenucha virginica",1911,3286
"Usnea cavernosa",1911,3286
"Puccinia dioicae",1911,3286
"Cliostomum griffithii",1911,3286
"Buellia disciformis",1911,3286
"Agrimonia pubescens",1911,3286
"Oenothera pilosella",1911,3286
"Phaeophyscia rubropulchra",1911,3286
"Allium canadense",1911,3286
"Psora russellii",1911,3286
"Ramalina farinacea",1911,3286
"Puccinia caricis-solidaginis",1911,3286
"Dermestes lardarius",1911,3286
"Leucodermia leucomelos",1911,3286
"Lecanora coilocarpa",1911,3286
"Anthoceros punctatus",1911,3286
"Cetrelia olivetorum",1911,3286
"Phlox maculata",1911,3286
"Tanacetum balsamita",1911,3286
"Craterellus cornucopioides",1911,3286
"Ramularia didyma",1911,3286
"Hemaris diffinis",1911,3286
"Riccardia palmata",1911,3286
"Dacrymyces aurantiacus",1911,3286
"Bryoria chalybeiformis",1911,3286
"Lecanora argentata",1911,3286
"Polythrincium trifolii",1911,3286
"Bidens vulgata",1911,3286
"Lasallia pensylvanica",1911,3286
"Puccinia poculiformis",1911,3286
"Radula obconica",1911,3286
"Lecidea tessellata",1911,3286
"Nephroma bellum",1911,3286
"Clangula hyemalis",1911,3286
"Pilosella piloselloides",1911,3286
"Lecanora rubina",1911,3286
"Tapinopa bilineata",1911,3286
"Bromus commutatus",1912,3342
"Peniophora rufa",1912,3342
"Collema pulcellum",1912,3342
"Calypogeia sphagnicola",1912,3342
"Kurzia pauciflora",1912,3342
"Brassica rapa",1912,3342
"Odontoschisma fluitans",1912,3342
"Dianthus deltoides",1912,3342
"Eragrostis capillaris",1912,3342
"Sorex dispar",1912,3342
"Basiaeschna janata",1912,3342
"Hedeoma hispida",1912,3342
"Calidris minutilla",1912,3342
"Heterogemma laxa",1912,3342
"Mesoleuca ruficillata",1912,3342
"Gavia stellata",1912,3342
"Leproplaca cirrochroa",1912,3342
"Catocala concumbens",1912,3342
"Symphyotrichum firmum",1912,3342
"Sympetrum obtrusum",1912,3342
"Dyspteris abortivaria",1912,3342
"Pyrausta orphisalis",1912,3342
"Russula vinosa",1912,3342
"Callophrys niphon",1912,3342
"Anax junius",1912,3342
"Xylopsora friesii",1912,3342
"Phlox subulata",1912,3342
"Ephebe lanata",1912,3342
"Hypoprepia miniata",1912,3342
"Russula brunneola",1912,3342
"Cicindela punctulata",1912,3342
"Eudryas grata",1912,3342
"Atrichum altecristatum",1912,3342
"Coragyps atratus",1912,3342
"Egretta caerulea",1912,3342
"Hesperia leonardus",1912,3342
"Dicranum ontariense",1912,3342
"Parascalops breweri",1912,3342
"Dicranella rufescens",1912,3342
"Lecanora allophana",1912,3342
"Russula grisea",1912,3342
"Cicindela repanda",1912,3342
"Batrachospermum gelatinosum",1912,3342
"Grimmia laevigata",1912,3342
"Splachnum pensylvanicum",1912,3342
"Pseudephebe pubescens",1912,3342
"Tridens flavus",1912,3342
"Chrysops vittatus",1912,3342
"Tsuga canadensis",1912,3342
"Ochrolechia pallescens",1912,3342
"Thereva flavicincta",1912,3342
"Jubula hutchinsiae",1912,3342
"Bacidia polychroa",1912,3342
"Stereocaulon vesuvianum",1912,3342
"Phyciodes tharos",1912,3342
"Hybomitra lasiophthalma",1912,3342
"Xanthoria parietina",1913,3406
"Pycnanthemum flexuosum",1913,3406
"Myotis sodalis",1913,3406
"Polysporina simplex",1913,3406
"Inonotus glomeratus",1913,3406
"Sphagnum lescurii",1913,3406
"Calypogeia muelleriana",1913,3406
"Platydictya jungermannioides",1913,3406
"Sonibius parvus",1913,3406
"Scytinium gelatinosum",1913,3406
"Elanoides forficatus",1913,3406
"Eptesicus fuscus",1913,3406
"Lecanora caesiorubella",1913,3406
"Protopannaria pezizoides",1913,3406
"Rhizocarpon distinctum",1913,3406
"Sorex palustris",1913,3406
"Sedum ternatum",1913,3406
"Bryoria implexa",1913,3406
"Melanitta fusca",1913,3406
"Nampabius fungiferopes",1913,3406
"Cephaloziella elegans",1913,3406
"Aythya marila",1913,3406
"Plagiochila austinii",1913,3406
"Phellinus igniarius",1913,3406
"Mannia triandra",1913,3406
"Lecanora cinereofusca",1913,3406
"Megalaria grossa",1913,3406
"Podiceps auritus",1913,3406
"Ramalina thrausta",1913,3406
"Scytinium tenuissimum",1913,3406
"Moerckia flotoviana",1913,3406
"Aythya affinis",1913,3406
"Trichopetalum lunatum",1913,3406
"Brachyiulus pusillus",1913,3406
"Micarea lignaria",1913,3406
"Coeloglossum bracteatum",1913,3406
"Platysoma leconti",1913,3406
"Trilophozia quinquedentata",1913,3406
"Condylura cristata",1913,3406
"Melanitta nigra",1913,3406
"Odontoschisma denudatum",1913,3406
"Phrurotimpus alarius",1913,3406
"Frullania selwyniana",1913,3406
"Synaptomys cooperi",1913,3406
"Sphagnum imbricatum",1913,3406
"Perimyotis subflavus",1913,3406
"Bothropolys multidentatus",1913,3406
"Robertus banksi",1913,3406
"Bombus ashtoni",1913,3406
"Clevea hyalina",1913,3406
"Calvia quatuordecimguttata",1913,3406
"Lasionycteris noctivagans",1913,3406
"Nomada mendica",1913,3406
"Pluvialis dominica",1913,3406
"Calidris mauri",1913,3406
"Lithobius forficatus",1913,3406
"Hippodamia tredecimpunctata",1913,3406
"Lasiurus borealis",1913,3406
"Zygiella nearctica",1913,3406
"Taphrina robinsoniana",1913,3406
"Peltigera didactyla",1913,3406
"Coturnicops noveboracensis",1913,3406
"Paobius vagrans",1913,3406
"Neckera complanata",1913,3406
"Sphaerium rhomboideum",1914,3452
"Ligumia recta",1914,3452
"Gyraulus deflectus",1914,3452
"Clinostomum complanatum",1914,3452
"Neoplasta scapularis",1914,3452
"Gloeotaenium loitlesbergerianum",1914,3452
"Pyganodon grandis",1914,3452
"Elliptio complanata",1914,3452
"Chrysochus auratus",1914,3452
"Galba modicella",1914,3452
"Mus musculus",1914,3452
"Physa heterostropha",1914,3452
"Athallia holocarpa",1914,3452
"Spiraea salicifolia",1914,3452
"Pisidium lilljeborgii",1914,3452
"Drapetis cuneipennis",1914,3452
"Lasiopogon currani",1914,3452
"Amnicola limosus",1914,3452
"Valvata tricarinata",1914,3452
"Amara angustata",1914,3452
"Anas strepera",1914,3452
"Galba humilis",1914,3452
"Pisidium rotundatum",1914,3452
"Dryopteris neowherryi",1914,3452
"Leptodea fragilis",1914,3452
"Valvata sincera",1914,3452
"Birgella subglobosa",1914,3452
"Lampsilis cardium",1914,3452
"Euglesa casertana",1914,3452
"Ferrissia rivularis",1914,3452
"Cistothorus platensis",1914,3452
"Lampsilis ovata",1914,3452
"Riccia huebeneriana",1914,3452
"Gyraulus circumstriatus",1914,3452
"Lecanora rugosa",1914,3452
"Clarkia pulchella",1914,3452
"Julella lactea",1914,3452
"Potamilus alatus",1914,3452
"Megalaria intermixta",1914,3452
"Picoides dorsalis",1914,3452
"Sphaerium simile",1914,3452
"Strophitus undulatus",1914,3452
"Elimia virginica",1914,3452
"Cochlicopa lubrica",1914,3452
"Lecidella parasema",1914,3452
"Diplophyllum apiculatum",1914,3452
"Lentinus brumalis",1915,3496
"Phellinus gilvus",1915,3496
"Poronidulus conchifer",1915,3496
"Equisetum pratense",1915,3496
"Cyathus striatus",1915,3496
"Polyporus albellus",1915,3496
"Rosa spinosissima",1915,3496
"Mustela vison",1915,3496
"Mesoptychia heterocolpos",1915,3496
"Aeshna eremita",1915,3496
"Isoetes engelmannii",1915,3496
"Russula sanguinea",1915,3496
"Bombycilla garrulus",1915,3496
"Peramium ophioides",1915,3496
"Cephaloziella rubella",1915,3496
"Russula foetens",1915,3496
"Potamogeton natans",1915,3496
"Chaetophoropsis elegans",1915,3496
"Russula integra",1915,3496
"Usnea dasypoga",1915,3496
"Tabanus marginalis",1915,3496
"Pseudopolydesmus canadensis",1915,3496
"Tradescantia virginiana",1915,3496
"Artemisia annua",1915,3496
"Russula astringens",1915,3496
"Chroococcus macrococcus",1915,3496
"Lecanora chlarotera",1915,3496
"Fontinalis lescurii",1915,3496
"Calliergonella schreberi",1915,3496
"Russula atropurpurea",1915,3496
"Panus conchatus",1915,3496
"Sarcodontia spumea",1915,3496
"Fimbristylis autumnalis",1915,3496
"Polites themistocles",1915,3496
"Porostereum spadiceum",1915,3496
"Russula emetica",1915,3496
"Russula cyanoxantha",1915,3496
"Myriophyllum sibiricum",1915,3496
"Buteo swainsoni",1915,3496
"Isoetes eatonii",1915,3496
"Albatrellus ovinus",1915,3496
"Alnus serrulata",1915,3496
"Utricularia minor",1915,3496
"Galium obtusum",1915,3496
"Lactifluus subvellereus",1916,3563
"Polygonia satyrus",1916,3563
"Melissodes desponsus",1916,3563
"Fuscocephaloziopsis macrostachya",1916,3563
"Ammodramus caudacutus",1916,3563
"Andrena virginiana",1916,3563
"Aeshna verticalis",1916,3563
"Cantharellus cibarius",1916,3563
"Leucoagaricus leucothites",1916,3563
"Calliopsis andreniformis",1916,3563
"Thereva frontalis",1916,3563
"Veronicastrum virginicum",1916,3563
"Fulica americana",1916,3563
"Sorbus sitchensis",1916,3563
"Melampsoridium betulinum",1916,3563
"Lestes unguiculatus",1916,3563
"Sturnus vulgaris",1916,3563
"Riccia bifurca",1916,3563
"Muhlenbergia racemosa",1916,3563
"Geastrum minimum",1916,3563
"Nehalennia irene",1916,3563
"Anas crecca",1916,3563
"Coleosporium asterum",1916,3563
"Discina ancilis",1916,3563
"Halictus ligatus",1916,3563
"Draba thomasii",1916,3563
"Anthemis arvensis",1916,3563
"Vermivora chrysoptera",1916,3563
"Digitalis purpurea",1916,3563
"Mycena gloiocyanea",1916,3563
"Phalaropus fulicarius",1916,3563
"Buxbaumia minakatae",1916,3563
"Epeolus scutellaris",1916,3563
"Tabanus vivax",1916,3563
"Triepeolus donatus",1916,3563
"Spiriverpa senex",1916,3563
"Dolba hyloeus",1916,3563
"Pseudomerulius aureus",1916,3563
"Holomelina lamae",1916,3563
"Lactarius rufus",1916,3563
"Agaricus arvensis",1916,3563
"Hubneria estigmenensis",1916,3563
"Discus catskillensis",1916,3563
"Macrolepiota procera",1916,3563
"Russula rubescens",1916,3563
"Macropis nuda",1916,3563
"Argia fumipennis",1916,3563
"Exidia glandulosa",1916,3563
"Riccia crystallina",1916,3563
"Russula sardonia",1916,3563
"Dryobates villosus",1916,3563
"Scleroderma areolatum",1916,3563
"Lactarius hygrophoroides",1916,3563
"Gypsophila paniculata",1916,3563
"Andrena spiraeana",1916,3563
"Carex demissa",1916,3563
"Lestes dryas",1916,3563
"Valeriana uliginosa",1916,3563
"Russula redolens",1916,3563
"Lactarius piperatus",1916,3563
"Radula tenax",1916,3563
"Porzana carolina",1916,3563
"Puccinia recondita",1916,3563
"Ammospiza nelsoni",1916,3563
"Anoplius tenuicornis",1916,3563
"Lasioglossum albipenne",1916,3563
"Riccia frostii",1916,3563
"Stigmatomma pallipes",1917,3593
"Lactifluus glaucescens",1917,3593
"Lophozia wenzelii",1917,3593
"Hypoxylon fragiforme",1917,3593
"Taphrina communis",1917,3593
"Tubaria confragosa",1917,3593
"Stelgidopteryx serripennis",1917,3593
